Result Number,Widget,Data Source,Result Row,url,name,preparation,Glass
10103,Bartendr - drinks,Bartendr - drinks,10103,http://www.drinksmixer.com/drink1681.html,Butter Cream,Mix butterscotch shnapps with Bailey's irish cream then pour milk over the mixture. Add crushed ice. Let it sit for just a minute to mix well.,http://www.drinksmixer.com/glasses/4/
10104,Bartendr - drinks,Bartendr - drinks,10104,http://www.drinksmixer.com/drinkrq16306.html,Cider Cup #2,blend,http://www.drinksmixer.com/glasses/8/
10105,Bartendr - drinks,Bartendr - drinks,10105,http://www.drinksmixer.com/drink11349.html,Champagne Cup #2,Combine in a large deep bowl surrounded with ice and leave for 1 hour. Stir before serving in champagne glasses.,http://www.drinksmixer.com/glasses/23/
10106,Bartendr - drinks,Bartendr - drinks,10106,http://www.drinksmixer.com/drinkrq12445.html,Reisen,Mix in a small old-fashioned or lowball glass.,http://www.drinksmixer.com/glasses/12/
10107,Bartendr - drinks,Bartendr - drinks,10107,http://www.drinksmixer.com/drink474.html,Danger,Pour chilled beer and vodka into a beer glass and serve.,http://www.drinksmixer.com/glasses/1/
10108,Bartendr - drinks,Bartendr - drinks,10108,http://www.drinksmixer.com/drinkrq15046.html,Stanley's Super Secret Lemonade,1 12 oz. can of frozen lemonade concentrate Substitute 1 can (12 oz.) of beer 1/2 can (6 oz. or more to taste) of vodka finsih the mix with water per directions on can.,http://www.drinksmixer.com/glasses/6/
10109,Bartendr - drinks,Bartendr - drinks,10109,http://www.drinksmixer.com/drink10637.html,Atomic Submarine,Fill a beer glass with vodka and fill a shot glass with beer. Drop the shot of beer into the glass of vodka and chug.,http://www.drinksmixer.com/glasses/1/
10110,Bartendr - drinks,Bartendr - drinks,10110,http://www.drinksmixer.com/drink6488.html,Russian Boilermaker,Pour cold beer into a large glass and drop a whole shot glass full of vodka into the beer. Down immediately.,http://www.drinksmixer.com/glasses/18/
10111,Bartendr - drinks,Bartendr - drinks,10111,http://www.drinksmixer.com/drink8450.html,Southfork Coffee,Pour the coffee bourbon and creme de cacao into an Irish coffee cup or glass. Stir well then float the cream on top and serve.,http://www.drinksmixer.com/glasses/22/
10112,Bartendr - drinks,Bartendr - drinks,10112,http://www.drinksmixer.com/drink9184.html,Frangelico and Chocolate,Pour the Frangelico hazelnut liqueur into a mug of hot chocolate stir briefly and serve.,http://www.drinksmixer.com/glasses/28/
10113,Bartendr - drinks,Bartendr - drinks,10113,http://www.drinksmixer.com/drink10861.html,Nut Buster,Stir ingredients together in a collins glass half-filled with ice cubes and serve.,http://www.drinksmixer.com/glasses/6/
10114,Bartendr - drinks,Bartendr - drinks,10114,http://www.drinksmixer.com/drink10077.html,Bust Your Black Nut,Stir ingredients together in a highball glass and serve.,http://www.drinksmixer.com/glasses/8/
10115,Bartendr - drinks,Bartendr - drinks,10115,http://www.drinksmixer.com/drinkrq14191.html,Kamora Coffee Nut,Add Kamora to your cup of hot coffee. Float a puff of whipped cream on top sprinkle with chopped hazelnuts.,http://www.drinksmixer.com/glasses/22/
10116,Bartendr - drinks,Bartendr - drinks,10116,http://www.drinksmixer.com/drink9551.html,Lychee Nut Cocktail,Combine all ingredients in a blender and blend well. Pour into a tall glass. Garnish with a lime wheel and a maraschino cherry and serve.,http://www.drinksmixer.com/glasses/20/
10117,Bartendr - drinks,Bartendr - drinks,10117,http://www.drinksmixer.com/drink6201.html,Chop Nut,Shake well and strain into a double-cocktail glass filled with broken ice.,http://www.drinksmixer.com/glasses/4/
10118,Bartendr - drinks,Bartendr - drinks,10118,http://www.drinksmixer.com/drink5087.html,Apple Of My Eye,Blend briefly with a glassful of crushed ice and serve in an old-fashioned glass. Sprinkle with cinnamon.,http://www.drinksmixer.com/glasses/12/
10119,Bartendr - drinks,Bartendr - drinks,10119,http://www.drinksmixer.com/drink6918.html,Corpse Reviver #3,Stir over ice cubes in a mixing glass and strain into a chilled cocktail glass. Serve with a glass of ice water.,http://www.drinksmixer.com/glasses/4/
10120,Bartendr - drinks,Bartendr - drinks,10120,http://www.drinksmixer.com/drink2999.html,Corpse Reviver,In a mixing glass half-filled with ice cubes combine all of the ingredients. Stir well. Strain into a cocktail glass.,http://www.drinksmixer.com/glasses/4/
10121,Bartendr - drinks,Bartendr - drinks,10121,http://www.drinksmixer.com/drink2242.html,Stinger #2,Shake with ice strain serve in cocktail glass.,http://www.drinksmixer.com/glasses/4/
10122,Bartendr - drinks,Bartendr - drinks,10122,http://www.drinksmixer.com/drink3152.html,Delmonico #2,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,http://www.drinksmixer.com/glasses/4/
10123,Bartendr - drinks,Bartendr - drinks,10123,http://www.drinksmixer.com/drink3463.html,Farmer Giles,In a mixing glass half-filled with ice cubes combine the gin dry vermouth sweet vermouth and bitters. Stir well. Strain into a cocktail glass and garnish with the lemon twist.,http://www.drinksmixer.com/glasses/4/
10124,Bartendr - drinks,Bartendr - drinks,10124,http://www.drinksmixer.com/drink7067.html,Rosalind Russell,Stir and strain into a cocktail glass. Add a twist of lemon and serve.,http://www.drinksmixer.com/glasses/4/
10125,Bartendr - drinks,Bartendr - drinks,10125,http://www.drinksmixer.com/drink9134.html,Everglade,Stir ingredients together in an old-fashioned glass and serve.,http://www.drinksmixer.com/glasses/12/
10126,Bartendr - drinks,Bartendr - drinks,10126,http://www.drinksmixer.com/drink3535.html,Flaming Kevin,Just mix and stir.,http://www.drinksmixer.com/glasses/12/
10127,Bartendr - drinks,Bartendr - drinks,10127,http://www.drinksmixer.com/drink9021.html,Danish Martini,Shake ingredients with cracked ice in a cocktail shaker. Strain into a chilled cocktail glass garnish with an olive and serve.,http://www.drinksmixer.com/glasses/4/
10128,Bartendr - drinks,Bartendr - drinks,10128,http://www.drinksmixer.com/drink2774.html,Charlie Shaker,Add aquavit and Charleston Follies and stir it with ice. Add lime and tonic water. Fresh up with slice of lemon and red cocktail berry.,http://www.drinksmixer.com/glasses/4/
10129,Bartendr - drinks,Bartendr - drinks,10129,http://www.drinksmixer.com/drinkvw12855.html,Bloody Beer,Add equal parts of Beer and Clamato Juice and the two dashes of Tabasco mix them up. Sprinkle with pepper (optional) and serve!,http://www.drinksmixer.com/glasses/1/
10130,Bartendr - drinks,Bartendr - drinks,10130,http://www.drinksmixer.com/drink4723.html,The Kristy,Put all together in a glass and stir. May put ice cubes in after mixed or put in blender to make frozen drink.,http://www.drinksmixer.com/glasses/4/
10131,Bartendr - drinks,Bartendr - drinks,10131,http://www.drinksmixer.com/drinkvw14466.html,Mexican Sunset #2,Pour 16 oz of Corona into a Pilsner glass fill the remaining space with OJ until the color resembles a dusty sunset drink chilled.,http://www.drinksmixer.com/glasses/1/
10132,Bartendr - drinks,Bartendr - drinks,10132,http://www.drinksmixer.com/drinkrq13264.html,Cranbeery,Combine ingredients in a beer mug.,http://www.drinksmixer.com/glasses/1/
10133,Bartendr - drinks,Bartendr - drinks,10133,http://www.drinksmixer.com/drink1921.html,Shimmers,Pour the st. hallvard over ice (on the rocks) in an old-fashioned glass then add aquavit. Add a lemon twist and serve.,http://www.drinksmixer.com/glasses/12/
10134,Bartendr - drinks,Bartendr - drinks,10134,http://www.drinksmixer.com/drinkab13849.html,Guinness Top,Pull just under 1 pint of Guinness. Pour out some cola into a glass then pour back & foward into another glass repeatedly until flat. Slowly dribble into the Guinness by pouring down the side of glass.,http://www.drinksmixer.com/glasses/1/
10135,Bartendr - drinks,Bartendr - drinks,10135,http://www.drinksmixer.com/drink2451.html,Top Banana,Shake all ingredients with ice strain into an old-fashioned glass over ice cubes and serve.,http://www.drinksmixer.com/glasses/12/
10136,Bartendr - drinks,Bartendr - drinks,10136,http://www.drinksmixer.com/drink7063.html,Rebel Rouser,Pour into an old-fashioned glass filled with broken ice and serve.,http://www.drinksmixer.com/glasses/12/
10137,Bartendr - drinks,Bartendr - drinks,10137,http://www.drinksmixer.com/drink9108.html,East Wing Cocktail,Pour all ingredients into a cocktail shaker half-filled with cracked ice. Shake well. Strain into a chilled cocktail glass garnish with a lemon twist and serve.,http://www.drinksmixer.com/glasses/4/
10138,Bartendr - drinks,Bartendr - drinks,10138,http://www.drinksmixer.com/drink9823.html,Old Country Martini,Pour the vodka madeira wine and cherry brandy into a mixing glass half-filled with cracked ice. Stir well and strain into a chilled cocktail glass. Garnish with an orange twist and serve.,http://www.drinksmixer.com/glasses/4/
10139,Bartendr - drinks,Bartendr - drinks,10139,http://www.drinksmixer.com/drink5508.html,Mayfair,Shake and strain into a cocktail glass.,http://www.drinksmixer.com/glasses/4/
10140,Bartendr - drinks,Bartendr - drinks,10140,http://www.drinksmixer.com/drinkvw14673.html,Oueureum,Shake everything with ice; strain into a cocktail glass. Garnish with an orange peel and a cherry.,http://www.drinksmixer.com/glasses/4/
10141,Bartendr - drinks,Bartendr - drinks,10141,http://www.drinksmixer.com/drink4129.html,Green Martini,Shake with cracked ice and strain into a chilled cocktail glass. Garnish with an almond-stuffed olive.,http://www.drinksmixer.com/glasses/4/
10142,Bartendr - drinks,Bartendr - drinks,10142,http://www.drinksmixer.com/drink8362.html,Wysoosler,Pour the vermouth gin green chartreuse and orange bitters into a mixing glass half-filled with ice cubes. Stir well strain into a cocktail glass and serve.,http://www.drinksmixer.com/glasses/4/
10143,Bartendr - drinks,Bartendr - drinks,10143,http://www.drinksmixer.com/drink2208.html,Spring Feeling Cocktail,Shake all ingredients with ice strain into a cocktail glass and serve.,http://www.drinksmixer.com/glasses/4/
10144,Bartendr - drinks,Bartendr - drinks,10144,http://www.drinksmixer.com/drink6902.html,Caledonia,Shake well over ice cubes in a shaker. Strain into a cocktail glass and serve.,http://www.drinksmixer.com/glasses/4/
10145,Bartendr - drinks,Bartendr - drinks,10145,http://www.drinksmixer.com/drink11529.html,Angie's Sweet Pussy,Add ingredients to a mixing glass half-filled with ice. Swirl and strain into a large shot glass and serve.,http://www.drinksmixer.com/glasses/18/
10146,Bartendr - drinks,Bartendr - drinks,10146,http://www.drinksmixer.com/drink8012.html,Sweet Dream,Blend all ingredients together in a medium-sized cocktail glass. Top with a dollop of whipped cream sprinkle with chocolate and coconut shavings and serve.,http://www.drinksmixer.com/glasses/4/
10147,Bartendr - drinks,Bartendr - drinks,10147,http://www.drinksmixer.com/drink7072.html,Santiago,Shake and strain into an old-fashioned glass filled with broken ice. Add a speared cherry and serve.,http://www.drinksmixer.com/glasses/12/
10148,Bartendr - drinks,Bartendr - drinks,10148,http://www.drinksmixer.com/drink9642.html,Marionette,Pour the rum cherry heering apricot brandy and sake into an old-fashioned glass 3/4 filled with cracked ice. Stir well and serve.,http://www.drinksmixer.com/glasses/12/
10149,Bartendr - drinks,Bartendr - drinks,10149,http://www.drinksmixer.com/drink6836.html,Hong Kong Fizz,Dissolve sugar shake and strain into a highball glass half-filled with ice. Add soda straws and a muddler and serve.,http://www.drinksmixer.com/glasses/8/
10150,Bartendr - drinks,Bartendr - drinks,10150,http://www.drinksmixer.com/drink8291.html,King of Kingston,Pour all ingredients into a cocktail shaker half-filled with ice cubes. Shake well strain into a cocktail glass and serve.,http://www.drinksmixer.com/glasses/4/
10151,Bartendr - drinks,Bartendr - drinks,10151,http://www.drinksmixer.com/drink11708.html,Hong Kong,Fill boston shaker with ice. Add bitters sake red vermouth and campari. Stir ingredients until chilled. Strain into a martini glass and flame with either lemon or orange. Garnish with a twist of lemon or orange. Serve.,http://www.drinksmixer.com/glasses/4/
10152,Bartendr - drinks,Bartendr - drinks,10152,http://www.drinksmixer.com/drink9508.html,King Cole Cocktail,Muddle the orange slice pineapple slice and powdered sugar in the bottom of an old-fashioned glass. Add the Scotch whisky 2 ice cubes and stir.,http://www.drinksmixer.com/glasses/12/
10153,Bartendr - drinks,Bartendr - drinks,10153,http://www.drinksmixer.com/drink11857.html,King Kamehameha,Combine all ingredients in a cocktail shaker half-filled with ice cubes. Shake well and strain into a margarita glass filled with ice cubes. Garnish with one slice of banana and one slice of kiwi and serve.,http://www.drinksmixer.com/glasses/10/
10154,Bartendr - drinks,Bartendr - drinks,10154,http://www.drinksmixer.com/drink2710.html,Caribbean Milk,Shake the milk with the Vanilla add to the shaker the other ingredients and shake well.,http://www.drinksmixer.com/glasses/8/
10155,Bartendr - drinks,Bartendr - drinks,10155,http://www.drinksmixer.com/drink887.html,Firecracker,Pour ingredients into a Rocks Glass filled with ice.,http://www.drinksmixer.com/glasses/12/
10156,Bartendr - drinks,Bartendr - drinks,10156,http://www.drinksmixer.com/drink9942.html,Bahama Breeze,Combine all ingredients in a blender with 2-3 ice cubes. Pour over ice cubes in a tall glass. Garnish with an orange wedge and a cherry and serve.,http://www.drinksmixer.com/glasses/8/
10157,Bartendr - drinks,Bartendr - drinks,10157,http://www.drinksmixer.com/drink5750.html,Papaya Sling,Shake all ingredients (except carbonated water and pineapple stick) with ice and strain into a collins glass over ice cubes. Fill with carbonated water and stir. Add the pineapple stick and serve.,http://www.drinksmixer.com/glasses/6/
10158,Bartendr - drinks,Bartendr - drinks,10158,http://www.drinksmixer.com/drink10579.html,Flaming Nerd,Simply pour the ingredients into a double shot shot glass and serve.,http://www.drinksmixer.com/glasses/18/
10159,Bartendr - drinks,Bartendr - drinks,10159,http://www.drinksmixer.com/drink92.html,Borinquen,Combine ingredients with 1/2 cup crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into an old-fashioned glass and serve.,http://www.drinksmixer.com/glasses/12/
10160,Bartendr - drinks,Bartendr - drinks,10160,http://www.drinksmixer.com/drinkuv15842.html,The Shadow Knows,Layer Bailey's over sambuca. Top with Bacardi.,http://www.drinksmixer.com/glasses/4/
10161,Bartendr - drinks,Bartendr - drinks,10161,http://www.drinksmixer.com/drink2967.html,Concorde,Layer ingredients in above order in a shot glass. Light the Bacardi 151 Rum on fire and serve. Drink with a straw or put out the flame before consumption. Either way proceed with caution.,http://www.drinksmixer.com/glasses/18/
